"survey_com_code_id";"survey_com_code_rank";"com_code";"com_code_grp";"survey_id"
774;0;"DI10";"DISEASE";436
775;0;"DI03";"DISEASE";437
776;0;"DI05";"DISEASE";437
777;0;"DI02";"DISEASE";438
778;0;"DI05";"DISEASE";438
779;0;"DI07";"DISEASE";438
780;0;"DI02";"DISEASE";439
781;0;"DI09";"DISEASE";439
782;0;"DI00";"DISEASE";440
783;0;"DI03";"DISEASE";441
784;0;"DI04";"DISEASE";441
785;0;"DI05";"DISEASE";441
786;0;"DI06";"DISEASE";441
787;0;"DI07";"DISEASE";441
788;0;"DI14";"DISEASE";441
789;0;"DI02";"DISEASE";442
790;0;"DI00";"DISEASE";443
791;0;"DI02";"DISEASE";444
792;0;"DI02";"DISEASE";445
793;0;"DI03";"DISEASE";445
794;0;"DI03";"DISEASE";446
795;0;"DI13";"DISEASE";446
796;0;"DI13";"DISEASE";447
797;0;"DI01";"DISEASE";448
798;0;"DI02";"DISEASE";448
799;0;"DI03";"DISEASE";448
800;0;"DI04";"DISEASE";448
801;0;"DI07";"DISEASE";448
802;0;"DI00";"DISEASE";449
803;0;"DI02";"DISEASE";450
804;0;"DI03";"DISEASE";451
805;0;"DI06";"DISEASE";451
806;0;"DI13";"DISEASE";451
807;0;"DI04";"DISEASE";452
808;0;"DI06";"DISEASE";452
809;0;"DI08";"DISEASE";452
810;0;"DI05";"DISEASE";453
811;0;"DI06";"DISEASE";453
812;0;"DI00";"DISEASE";454
813;0;"DI01";"DISEASE";455
814;0;"DI01";"DISEASE";456
815;0;"DI00";"DISEASE";457
816;0;"DI01";"DISEASE";458
817;0;"DI02";"DISEASE";458
818;0;"DI03";"DISEASE";458
819;0;"DI04";"DISEASE";458
820;0;"DI00";"DISEASE";459
821;0;"DI07";"DISEASE";460
822;0;"DI13";"DISEASE";461
823;0;"DI03";"DISEASE";462
824;0;"DI05";"DISEASE";462
825;0;"DI06";"DISEASE";462
826;0;"DI03";"DISEASE";463
827;0;"DI07";"DISEASE";463
828;0;"DI13";"DISEASE";463
829;0;"DI03";"DISEASE";464
830;0;"DI06";"DISEASE";464
831;0;"DI01";"DISEASE";465
832;0;"DI06";"DISEASE";465
833;0;"DI01";"DISEASE";466
834;0;"DI01";"DISEASE";467
835;0;"DI07";"DISEASE";467
836;0;"DI01";"DISEASE";468
837;0;"DI06";"DISEASE";468
838;0;"DI07";"DISEASE";469
839;0;"DI00";"DISEASE";470
840;0;"DI00";"DISEASE";471
841;0;"DI01";"DISEASE";472
842;0;"DI02";"DISEASE";472
843;0;"DI06";"DISEASE";472
844;0;"DI07";"DISEASE";472
845;0;"DI06";"DISEASE";473
846;0;"DI07";"DISEASE";473
847;0;"DI00";"DISEASE";474
848;0;"DI01";"DISEASE";475
849;0;"DI03";"DISEASE";475
850;0;"DI06";"DISEASE";475
851;0;"DI07";"DISEASE";475
852;0;"DI13";"DISEASE";475
853;0;"DI04";"DISEASE";476
854;0;"DI07";"DISEASE";476
855;0;"DI06";"DISEASE";477
856;0;"DI00";"DISEASE";478
857;0;"DI00";"DISEASE";479
858;0;"DI02";"DISEASE";480
859;0;"DI00";"DISEASE";481
860;0;"DI00";"DISEASE";482
861;0;"DI00";"DISEASE";483
862;0;"DI00";"DISEASE";484
863;0;"DI01";"DISEASE";485
864;0;"DI02";"DISEASE";486
865;0;"DI06";"DISEASE";486
866;0;"DI13";"DISEASE";486
867;0;"DI03";"DISEASE";487
868;0;"DI06";"DISEASE";487
869;0;"DI07";"DISEASE";487
870;0;"DI00";"DISEASE";488
871;0;"DI01";"DISEASE";489
872;0;"DI02";"DISEASE";489
873;0;"DI03";"DISEASE";489
874;0;"DI04";"DISEASE";489
875;0;"DI06";"DISEASE";489
876;0;"DI01";"DISEASE";490
877;0;"DI05";"DISEASE";490
878;0;"DI07";"DISEASE";490
879;0;"DI03";"DISEASE";491
880;0;"DI05";"DISEASE";491
881;0;"DI04";"DISEASE";492
882;0;"DI07";"DISEASE";492
883;0;"DI01";"DISEASE";493
884;0;"DI04";"DISEASE";493
885;0;"DI06";"DISEASE";493
886;0;"DI07";"DISEASE";493
887;0;"DI07";"DISEASE";494
888;0;"DI13";"DISEASE";494
889;0;"DI06";"DISEASE";495
890;0;"DI00";"DISEASE";496
891;0;"DI00";"DISEASE";497
892;0;"DI00";"DISEASE";498
893;0;"DI00";"DISEASE";499
894;0;"DI00";"DISEASE";500
895;0;"DI01";"DISEASE";501
896;0;"DI02";"DISEASE";501
897;0;"DI03";"DISEASE";501
898;0;"DI06";"DISEASE";501
899;0;"DI13";"DISEASE";502
900;0;"DI00";"DISEASE";503
901;0;"DI00";"DISEASE";504
902;0;"DI00";"DISEASE";505
903;0;"DI01";"DISEASE";506
904;0;"DI03";"DISEASE";506
905;0;"DI07";"DISEASE";506
906;0;"DI13";"DISEASE";507
907;0;"DI01";"DISEASE";508
908;0;"DI03";"DISEASE";508
909;0;"DI12";"DISEASE";508
910;0;"DI00";"DISEASE";509
911;0;"DI01";"DISEASE";510
912;0;"DI00";"DISEASE";511
913;0;"DI01";"DISEASE";512
914;0;"DI00";"DISEASE";513
915;0;"DI02";"DISEASE";514
916;0;"DI03";"DISEASE";514
917;0;"DI01";"DISEASE";515
918;0;"DI05";"DISEASE";515
919;0;"DI06";"DISEASE";515
920;0;"DI02";"DISEASE";516
921;0;"DI03";"DISEASE";516
922;0;"DI04";"DISEASE";516
923;0;"DI05";"DISEASE";516
924;0;"DI07";"DISEASE";516
925;0;"DI12";"DISEASE";516
926;0;"DI02";"DISEASE";517
927;0;"DI04";"DISEASE";517
928;0;"DI06";"DISEASE";517
929;0;"DI07";"DISEASE";517
930;0;"DI07";"DISEASE";518
931;0;"DI00";"DISEASE";519
932;0;"DI10";"DISEASE";520
933;0;"DI00";"DISEASE";521
934;0;"DI00";"DISEASE";522
935;0;"DI00";"DISEASE";523
936;0;"DI01";"DISEASE";524
937;0;"DI06";"DISEASE";524
938;0;"DI02";"DISEASE";525
939;0;"DI13";"DISEASE";525
940;0;"DI01";"DISEASE";526
941;0;"DI01";"DISEASE";527
942;0;"DI00";"DISEASE";528
943;0;"DI00";"DISEASE";529
944;0;"DI00";"DISEASE";530
945;0;"DI00";"DISEASE";531
946;0;"DI07";"DISEASE";532
947;0;"DI02";"DISEASE";533
948;0;"DI03";"DISEASE";533
949;0;"DI00";"DISEASE";534
950;0;"DI00";"DISEASE";535
951;0;"DI13";"DISEASE";536
952;0;"DI00";"DISEASE";537
953;0;"DI01";"DISEASE";538
954;0;"DI00";"DISEASE";539
955;0;"DI00";"DISEASE";540
956;0;"DI10";"DISEASE";541
957;0;"DI00";"DISEASE";542
958;0;"DI03";"DISEASE";543
959;0;"DI00";"DISEASE";544
960;0;"DI00";"DISEASE";545
961;0;"DI00";"DISEASE";546
962;0;"DI00";"DISEASE";547
963;0;"DI00";"DISEASE";548
964;0;"DI01";"DISEASE";549
965;0;"DI09";"DISEASE";549
966;0;"DI13";"DISEASE";549
967;0;"DI05";"DISEASE";550
968;0;"DI07";"DISEASE";550
969;0;"DI00";"DISEASE";551
970;0;"DI00";"DISEASE";552
971;0;"DI00";"DISEASE";553
972;0;"DI00";"DISEASE";554
973;0;"DI00";"DISEASE";555
974;0;"DI00";"DISEASE";556
975;0;"DI02";"DISEASE";557
976;0;"DI07";"DISEASE";557
977;0;"DI01";"DISEASE";558
978;0;"DI01";"DISEASE";559
979;0;"DI13";"DISEASE";559
980;0;"DI00";"DISEASE";560
981;0;"DI10";"DISEASE";561
982;0;"DI00";"DISEASE";562
983;0;"DI00";"DISEASE";563
984;0;"DI06";"DISEASE";564
985;0;"DI07";"DISEASE";564
986;0;"DI01";"DISEASE";565
987;0;"DI00";"DISEASE";566
988;0;"DI00";"DISEASE";567
989;0;"DI00";"DISEASE";568
990;0;"DI01";"DISEASE";569
991;0;"DI02";"DISEASE";569
992;0;"DI06";"DISEASE";569
993;0;"DI00";"DISEASE";570
994;0;"DI06";"DISEASE";571
995;0;"DI07";"DISEASE";571
996;0;"DI01";"DISEASE";572
997;0;"DI03";"DISEASE";572
998;0;"DI06";"DISEASE";572
999;0;"DI01";"DISEASE";573
1000;0;"DI01";"DISEASE";574
1001;0;"DI07";"DISEASE";575
1002;0;"DI01";"DISEASE";576
1003;0;"DI07";"DISEASE";576
1004;0;"DI01";"DISEASE";577
1005;0;"DI03";"DISEASE";577
1006;0;"DI06";"DISEASE";577
1007;0;"DI05";"DISEASE";578
1008;0;"DI07";"DISEASE";578
1009;0;"DI02";"DISEASE";579
1010;0;"DI04";"DISEASE";579
1011;0;"DI07";"DISEASE";579
1012;0;"DI03";"DISEASE";580
1013;0;"DI07";"DISEASE";580
1014;0;"DI11";"DISEASE";580
1015;0;"DI01";"DISEASE";581
1016;0;"DI02";"DISEASE";581
1017;0;"DI10";"DISEASE";581
1018;0;"DI05";"DISEASE";582
1019;0;"DI06";"DISEASE";583
1020;0;"DI07";"DISEASE";583
1021;0;"DI12";"DISEASE";583
1022;0;"DI02";"DISEASE";584
1023;0;"DI07";"DISEASE";584
1024;0;"DI03";"DISEASE";585
1025;0;"DI00";"DISEASE";586
1026;0;"DI00";"DISEASE";587
1027;0;"DI00";"DISEASE";588
1028;0;"DI01";"DISEASE";589
1029;0;"DI03";"DISEASE";589
1030;0;"DI05";"DISEASE";589
1031;0;"DI06";"DISEASE";589
1032;0;"DI00";"DISEASE";590
1033;0;"DI03";"DISEASE";591
1034;0;"DI00";"DISEASE";592
1035;0;"DI00";"DISEASE";593
1036;0;"DI00";"DISEASE";594
1037;0;"DI00";"DISEASE";595
1038;0;"DI01";"DISEASE";596
1039;0;"DI06";"DISEASE";597
1040;0;"DI07";"DISEASE";597
1041;0;"DI00";"DISEASE";598
1042;0;"DI00";"DISEASE";599
1043;0;"DI00";"DISEASE";600
1044;0;"DI00";"DISEASE";601
1045;0;"DI01";"DISEASE";602
1046;0;"DI00";"DISEASE";603
1047;0;"DI03";"DISEASE";604
1048;0;"DI08";"DISEASE";604
1049;0;"DI17";"DISEASE";604
1050;0;"DI02";"DISEASE";605
1051;0;"DI01";"DISEASE";606
1052;0;"DI03";"DISEASE";606
1053;0;"DI01";"DISEASE";607
1054;0;"DI02";"DISEASE";607
1055;0;"DI07";"DISEASE";607
1056;0;"DI06";"DISEASE";608
1057;0;"DI07";"DISEASE";608
1058;0;"DI07";"DISEASE";609
1059;0;"DI01";"DISEASE";610
1060;0;"DI03";"DISEASE";610
1061;0;"DI06";"DISEASE";610
1062;0;"DI01";"DISEASE";611
1063;0;"DI07";"DISEASE";611
1064;0;"DI02";"DISEASE";612
1065;0;"DI02";"DISEASE";613
1066;0;"DI01";"DISEASE";614
1067;0;"DI06";"DISEASE";614
1068;0;"DI07";"DISEASE";614
1069;0;"DI02";"DISEASE";615
1070;0;"DI13";"DISEASE";615
1071;0;"DI00";"DISEASE";616
1072;0;"DI00";"DISEASE";617
1073;0;"DI03";"DISEASE";618
1074;0;"DI04";"DISEASE";618
1075;0;"DI07";"DISEASE";618
1076;0;"DI17";"DISEASE";618
1077;0;"DI07";"DISEASE";619
1078;0;"DI07";"DISEASE";620
1079;0;"DI13";"DISEASE";620
1080;0;"DI09";"DISEASE";621
1081;0;"DI00";"DISEASE";622
1082;0;"DI02";"DISEASE";623
1083;0;"DI06";"DISEASE";623
1084;0;"DI03";"DISEASE";624
1085;0;"DI03";"DISEASE";625
1086;0;"DI04";"DISEASE";625
1087;0;"DI06";"DISEASE";625
1088;0;"DI09";"DISEASE";625
1089;0;"DI07";"DISEASE";626
1090;0;"DI02";"DISEASE";627
1091;0;"DI07";"DISEASE";627
1092;0;"DI00";"DISEASE";628
1093;0;"DI00";"DISEASE";629
1094;0;"DI03";"DISEASE";630
1095;0;"DI06";"DISEASE";630
1096;0;"DI00";"DISEASE";631
1097;0;"DI02";"DISEASE";632
1098;0;"DI06";"DISEASE";632
1099;0;"DI00";"DISEASE";633
1100;0;"DI00";"DISEASE";634
1101;0;"DI03";"DISEASE";635
1102;0;"DI00";"DISEASE";636
1103;0;"DI03";"DISEASE";637
1104;0;"DI06";"DISEASE";637
1105;0;"DI07";"DISEASE";637
1106;0;"DI00";"DISEASE";638
1107;0;"DI06";"DISEASE";639
1108;0;"DI03";"DISEASE";640
1109;0;"DI06";"DISEASE";640
1110;0;"DI07";"DISEASE";640
1111;0;"DI00";"DISEASE";641
1112;0;"DI06";"DISEASE";642
1113;0;"DI01";"DISEASE";643
1114;0;"DI01";"DISEASE";644
1115;0;"DI06";"DISEASE";644
1116;0;"DI02";"DISEASE";645
1117;0;"DI07";"DISEASE";645
1118;0;"DI11";"DISEASE";645
1119;0;"DI02";"DISEASE";646
1120;0;"DI06";"DISEASE";646
1121;0;"DI13";"DISEASE";647
1122;0;"DI00";"DISEASE";648
1123;0;"DI01";"DISEASE";649
1124;0;"DI04";"DISEASE";650
1125;0;"DI11";"DISEASE";650
1126;0;"DI01";"DISEASE";651
1127;0;"DI02";"DISEASE";652
1128;0;"DI04";"DISEASE";652
1129;0;"DI00";"DISEASE";653
1130;0;"DI01";"DISEASE";654
1131;0;"DI05";"DISEASE";654
1132;0;"DI00";"DISEASE";655
1133;0;"DI00";"DISEASE";656
1134;0;"DI03";"DISEASE";657
1135;0;"DI07";"DISEASE";657
1136;0;"DI07";"DISEASE";658
1137;0;"DI01";"DISEASE";659
1138;0;"DI13";"DISEASE";660
1139;0;"DI01";"DISEASE";661
1140;0;"DI03";"DISEASE";661
1141;0;"DI02";"DISEASE";662
1142;0;"DI05";"DISEASE";662
1143;0;"DI07";"DISEASE";662
1144;0;"DI01";"DISEASE";663
1145;0;"DI03";"DISEASE";663
1146;0;"DI06";"DISEASE";663
1147;0;"DI01";"DISEASE";664
1148;0;"DI04";"DISEASE";664
1149;0;"DI10";"DISEASE";665
1150;0;"DI03";"DISEASE";666
1151;0;"DI07";"DISEASE";666
1152;0;"DI07";"DISEASE";667
1153;0;"DI01";"DISEASE";668
1154;0;"DI00";"DISEASE";669
1155;0;"DI00";"DISEASE";670
1156;0;"DI02";"DISEASE";671
1157;0;"DI00";"DISEASE";672
1158;0;"DI00";"DISEASE";673
1159;0;"DI00";"DISEASE";674
1160;0;"DI00";"DISEASE";675
1161;0;"DI00";"DISEASE";676
1162;0;"DI01";"DISEASE";677
1163;0;"DI12";"DISEASE";677
1164;0;"DI13";"DISEASE";677
1165;0;"DI00";"DISEASE";678
1166;0;"DI00";"DISEASE";679
1167;0;"DI00";"DISEASE";680
1168;0;"DI00";"DISEASE";681
1169;0;"DI00";"DISEASE";682
1170;0;"DI00";"DISEASE";683
1171;0;"DI02";"DISEASE";684
1172;0;"DI06";"DISEASE";684
1173;0;"DI07";"DISEASE";684
1174;0;"DI00";"DISEASE";685
1175;0;"DI00";"DISEASE";686
1176;0;"DI02";"DISEASE";687
1177;0;"DI05";"DISEASE";687
1178;0;"DI02";"DISEASE";688
1179;0;"DI00";"DISEASE";689
1180;0;"DI00";"DISEASE";690
1181;0;"DI00";"DISEASE";691
1182;0;"DI00";"DISEASE";692
1183;0;"DI00";"DISEASE";693
1184;0;"DI01";"DISEASE";694
1185;0;"DI02";"DISEASE";695
1186;0;"DI06";"DISEASE";696
1187;0;"DI17";"DISEASE";696
1188;0;"DI01";"DISEASE";697
1189;0;"DI00";"DISEASE";698
1190;0;"DI00";"DISEASE";699
1191;0;"DI03";"DISEASE";700
1192;0;"DI04";"DISEASE";700
1193;0;"DI07";"DISEASE";700
1194;0;"DI01";"DISEASE";701
1195;0;"DI06";"DISEASE";701
1196;0;"DI07";"DISEASE";702
1197;0;"DI06";"DISEASE";703
1198;0;"DI04";"DISEASE";704
1199;0;"DI08";"DISEASE";704
1200;0;"DI08";"DISEASE";705
1201;0;"DI17";"DISEASE";705
1202;0;"DI00";"DISEASE";706
1203;0;"DI03";"DISEASE";707
1204;0;"DI01";"DISEASE";708
1205;0;"DI02";"DISEASE";709
1206;0;"DI03";"DISEASE";709
1207;0;"DI06";"DISEASE";709
1208;0;"DI00";"DISEASE";710
1209;0;"DI00";"DISEASE";711
1210;0;"DI00";"DISEASE";712
1211;0;"DI00";"DISEASE";713
1212;0;"DI03";"DISEASE";714
1213;0;"DI06";"DISEASE";714
1214;0;"DI01";"DISEASE";715
1215;0;"DI02";"DISEASE";715
1216;0;"DI04";"DISEASE";715
1217;0;"DI06";"DISEASE";715
1218;0;"DI17";"DISEASE";715
1219;0;"DI06";"DISEASE";716
1220;0;"DI13";"DISEASE";716
1221;0;"DI07";"DISEASE";717
1222;0;"DI00";"DISEASE";718
1223;0;"DI02";"DISEASE";719
1224;0;"DI03";"DISEASE";719
1225;0;"DI06";"DISEASE";719
1226;0;"DI12";"DISEASE";719
1227;0;"DI03";"DISEASE";720
1228;0;"DI05";"DISEASE";720
1229;0;"DI06";"DISEASE";720
1230;0;"DI12";"DISEASE";720
1231;0;"DI02";"DISEASE";721
1232;0;"DI05";"DISEASE";721
1233;0;"DI06";"DISEASE";721
1234;0;"DI03";"DISEASE";722
1235;0;"DI06";"DISEASE";722
1236;0;"DI07";"DISEASE";722
1237;0;"DI02";"DISEASE";723
1238;0;"DI04";"DISEASE";723
1239;0;"DI06";"DISEASE";723
1240;0;"DI07";"DISEASE";723
1241;0;"DI02";"DISEASE";724
1242;0;"DI05";"DISEASE";724
1243;0;"DI13";"DISEASE";725
1244;0;"DI00";"DISEASE";726
1245;0;"DI00";"DISEASE";727
1246;0;"DI00";"DISEASE";728
1247;0;"DI03";"DISEASE";729
1248;0;"DI06";"DISEASE";729
1249;0;"DI07";"DISEASE";729
1250;0;"DI01";"DISEASE";730
1251;0;"DI03";"DISEASE";730
1252;0;"DI06";"DISEASE";730
1253;0;"DI07";"DISEASE";730
1254;0;"DI00";"DISEASE";731
1255;0;"DI00";"DISEASE";732
1256;0;"DI00";"DISEASE";733
1257;0;"DI04";"DISEASE";734
1258;0;"DI07";"DISEASE";734
1259;0;"DI08";"DISEASE";735
1260;0;"DI01";"DISEASE";736
1261;0;"DI03";"DISEASE";736
1262;0;"DI05";"DISEASE";736
1263;0;"DI06";"DISEASE";736
1264;0;"DI03";"DISEASE";737
1265;0;"DI04";"DISEASE";737
1266;0;"DI05";"DISEASE";738
1267;0;"DI06";"DISEASE";738
1268;0;"DI07";"DISEASE";738
1269;0;"DI14";"DISEASE";738
1270;0;"DI01";"DISEASE";739
1271;0;"DI02";"DISEASE";739
1272;0;"DI00";"DISEASE";740
1273;0;"DI00";"DISEASE";741
1274;0;"DI03";"DISEASE";742
1275;0;"DI05";"DISEASE";742
1276;0;"DI06";"DISEASE";742
1277;0;"DI05";"DISEASE";743
1278;0;"DI07";"DISEASE";743
1279;0;"DI02";"DISEASE";744
1280;0;"DI06";"DISEASE";745
1281;0;"DI00";"DISEASE";746
1282;0;"DI00";"DISEASE";747
1283;0;"DI00";"DISEASE";748
1284;0;"DI01";"DISEASE";749
1285;0;"DI03";"DISEASE";749
1286;0;"DI06";"DISEASE";749
1287;0;"DI07";"DISEASE";749
1288;0;"DI01";"DISEASE";750
1289;0;"DI03";"DISEASE";750
1290;0;"DI06";"DISEASE";750
1291;0;"DI17";"DISEASE";750
1292;0;"DI05";"DISEASE";751
1293;0;"DI03";"DISEASE";752
1294;0;"DI04";"DISEASE";752
1295;0;"DI05";"DISEASE";752
1296;0;"DI07";"DISEASE";752
1297;0;"DI01";"DISEASE";753
1298;0;"DI03";"DISEASE";754
1299;0;"DI07";"DISEASE";754
1300;0;"DI10";"DISEASE";754
1301;0;"DI11";"DISEASE";754
1302;0;"DI12";"DISEASE";754
1303;0;"DI01";"DISEASE";755
1304;0;"DI04";"DISEASE";755
1305;0;"DI07";"DISEASE";755
1306;0;"DI09";"DISEASE";755
1307;0;"DI02";"DISEASE";756
1308;0;"DI04";"DISEASE";756
1309;0;"DI05";"DISEASE";756
1310;0;"DI06";"DISEASE";756
1311;0;"DI13";"DISEASE";756
1312;0;"DI01";"DISEASE";757
1313;0;"DI06";"DISEASE";757
1314;0;"DI07";"DISEASE";757
1315;0;"DI10";"DISEASE";757
1316;0;"DI12";"DISEASE";757
1317;0;"DI00";"DISEASE";758
1318;0;"DI03";"DISEASE";759
1319;0;"DI04";"DISEASE";759
1320;0;"DI00";"DISEASE";760
1321;0;"DI03";"DISEASE";761
1322;0;"DI04";"DISEASE";761
1323;0;"DI04";"DISEASE";762
1324;0;"DI06";"DISEASE";762
1325;0;"DI01";"DISEASE";763
1326;0;"DI04";"DISEASE";763
1327;0;"DI01";"DISEASE";764
1328;0;"DI03";"DISEASE";764
1329;0;"DI05";"DISEASE";764
1330;0;"DI07";"DISEASE";764
1331;0;"DI01";"DISEASE";765
1332;0;"DI03";"DISEASE";765
1333;0;"DI04";"DISEASE";765
1334;0;"DI05";"DISEASE";765
1335;0;"DI06";"DISEASE";765
1336;0;"DI07";"DISEASE";765
1337;0;"DI01";"DISEASE";766
1338;0;"DI03";"DISEASE";766
1339;0;"DI06";"DISEASE";767
1340;0;"DI07";"DISEASE";767
1341;0;"DI10";"DISEASE";768
1342;0;"DI02";"DISEASE";769
1343;0;"DI07";"DISEASE";769
1344;0;"DI01";"DISEASE";770
1345;0;"DI03";"DISEASE";770
1346;0;"DI05";"DISEASE";770
1347;0;"DI06";"DISEASE";770
1348;0;"DI03";"DISEASE";771
1349;0;"DI05";"DISEASE";771
1350;0;"DI06";"DISEASE";771
1351;0;"DI07";"DISEASE";771
1352;0;"DI02";"DISEASE";772
1353;0;"DI10";"DISEASE";773
1354;0;"DI05";"DISEASE";774
1355;0;"DI06";"DISEASE";775
1356;0;"DI09";"DISEASE";776
1357;0;"DI13";"DISEASE";776
1358;0;"DI03";"DISEASE";777
1359;0;"DI10";"DISEASE";777
1360;0;"DI00";"DISEASE";778
1361;0;"DI00";"DISEASE";779
1362;0;"DI07";"DISEASE";780
1363;0;"DI00";"DISEASE";781
1364;0;"DI00";"DISEASE";782
1365;0;"DI00";"DISEASE";783
1366;0;"DI07";"DISEASE";784
1367;0;"DI00";"DISEASE";785
1368;0;"DI00";"DISEASE";786
1369;0;"DI02";"DISEASE";787
1370;0;"DI03";"DISEASE";787
1371;0;"DI07";"DISEASE";787
1372;0;"DI01";"DISEASE";788
1373;0;"DI02";"DISEASE";788
1374;0;"DI02";"DISEASE";789
1375;0;"DI06";"DISEASE";790
1376;0;"DI07";"DISEASE";791
1377;0;"DI01";"DISEASE";792
1378;0;"DI02";"DISEASE";792
1379;0;"DI13";"DISEASE";792
1380;0;"DI00";"DISEASE";793
1381;0;"DI00";"DISEASE";794
1382;0;"DI05";"DISEASE";795
1383;0;"DI10";"DISEASE";795
1384;0;"DI01";"DISEASE";796
1385;0;"DI03";"DISEASE";796
1386;0;"DI06";"DISEASE";796
1387;0;"DI07";"DISEASE";796
1388;0;"DI09";"DISEASE";796
1389;0;"DI03";"DISEASE";797
1390;0;"DI07";"DISEASE";797
1391;0;"DI01";"DISEASE";798
1392;0;"DI04";"DISEASE";798
1393;0;"DI05";"DISEASE";798
1394;0;"DI03";"DISEASE";799
1395;0;"DI04";"DISEASE";799
1396;0;"DI07";"DISEASE";799
1397;0;"DI02";"DISEASE";800
1398;0;"DI03";"DISEASE";800
1399;0;"DI01";"DISEASE";801
1400;0;"DI06";"DISEASE";801
1401;0;"DI05";"DISEASE";802
1402;0;"DI06";"DISEASE";802
1403;0;"DI07";"DISEASE";802
1404;0;"DI03";"DISEASE";803
1405;0;"DI05";"DISEASE";803
1406;0;"DI07";"DISEASE";803
1407;0;"DI08";"DISEASE";803
1408;0;"DI00";"DISEASE";804
1409;0;"DI00";"DISEASE";805
1410;0;"DI03";"DISEASE";806
1411;0;"DI06";"DISEASE";806
1412;0;"DI07";"DISEASE";806
1413;0;"DI01";"DISEASE";807
1414;0;"DI01";"DISEASE";808
1415;0;"DI01";"DISEASE";809
1416;0;"DI02";"DISEASE";809
1417;0;"DI04";"DISEASE";809
1418;0;"DI02";"DISEASE";810
1419;0;"DI12";"DISEASE";810
1420;0;"DI02";"DISEASE";811
1421;0;"DI07";"DISEASE";811
1422;0;"DI00";"DISEASE";812
1423;0;"DI00";"DISEASE";813
1424;0;"DI01";"DISEASE";814
1425;0;"DI06";"DISEASE";814
1426;0;"DI07";"DISEASE";814
1427;0;"DI01";"DISEASE";815
1428;0;"DI03";"DISEASE";815
1429;0;"DI08";"DISEASE";815
1430;0;"DI00";"DISEASE";816
1431;0;"DI17";"DISEASE";817
1432;0;"DI03";"DISEASE";818
1433;0;"DI04";"DISEASE";818
1434;0;"DI05";"DISEASE";818
1435;0;"DI06";"DISEASE";818
1436;0;"DI03";"DISEASE";819
1437;0;"DI05";"DISEASE";819
1438;0;"DI06";"DISEASE";819
1439;0;"DI07";"DISEASE";819
1440;0;"DI01";"DISEASE";820
1441;0;"DI06";"DISEASE";820
1442;0;"DI02";"DISEASE";821
1443;0;"DI04";"DISEASE";821
1444;0;"DI05";"DISEASE";821
1445;0;"DI06";"DISEASE";821
1446;0;"DI12";"DISEASE";821
1447;0;"DI01";"DISEASE";822
1448;0;"DI04";"DISEASE";822
1449;0;"DI07";"DISEASE";822
1450;0;"DI11";"DISEASE";822
1451;0;"DI03";"DISEASE";823
1452;0;"DI05";"DISEASE";823
1453;0;"DI01";"DISEASE";824
1454;0;"DI03";"DISEASE";824
1455;0;"DI05";"DISEASE";824
1456;0;"DI06";"DISEASE";824
1457;0;"DI07";"DISEASE";824
1458;0;"DI01";"DISEASE";825
1459;0;"DI00";"DISEASE";826
1460;0;"DI01";"DISEASE";827
1461;0;"DI02";"DISEASE";827
1462;0;"DI04";"DISEASE";827
1463;0;"DI05";"DISEASE";827
1464;0;"DI01";"DISEASE";828
1465;0;"DI08";"DISEASE";828
1466;0;"DI02";"DISEASE";829
1467;0;"DI01";"DISEASE";830
1468;0;"DI06";"DISEASE";830
1469;0;"DI07";"DISEASE";830
1470;0;"DI12";"DISEASE";830
1471;0;"DI01";"DISEASE";831
1472;0;"DI04";"DISEASE";831
1473;0;"DI06";"DISEASE";831
1474;0;"DI07";"DISEASE";831
1475;0;"DI01";"DISEASE";832
1476;0;"DI06";"DISEASE";832
1477;0;"DI06";"DISEASE";833
1478;0;"DI09";"DISEASE";833
1479;0;"DI02";"DISEASE";834
1480;0;"DI12";"DISEASE";834
1481;0;"DI03";"DISEASE";835
1482;0;"DI07";"DISEASE";835
1483;0;"DI00";"DISEASE";836
1484;0;"DI04";"DISEASE";837
1485;0;"DI13";"DISEASE";837
1486;0;"DI00";"DISEASE";838
1487;0;"DI02";"DISEASE";839
1488;0;"DI03";"DISEASE";840
1489;0;"DI09";"DISEASE";840
1490;0;"DI00";"DISEASE";841
1491;0;"DI01";"DISEASE";842
1492;0;"DI01";"DISEASE";843
1493;0;"DI03";"DISEASE";843
1494;0;"DI00";"DISEASE";844
1495;0;"DI01";"DISEASE";845
1496;0;"DI06";"DISEASE";846
1497;0;"DI01";"DISEASE";847
1498;0;"DI03";"DISEASE";847
1499;0;"DI02";"DISEASE";848
1500;0;"DI04";"DISEASE";848
1501;0;"DI01";"DISEASE";849
1502;0;"DI00";"DISEASE";850
1503;0;"DI01";"DISEASE";851
1504;0;"DI00";"DISEASE";852
1505;0;"DI01";"DISEASE";853
1506;0;"DI00";"DISEASE";854
1507;0;"DI00";"DISEASE";855
1508;0;"DI01";"DISEASE";856
1509;0;"DI02";"DISEASE";856
1510;0;"DI03";"DISEASE";856
1511;0;"DI07";"DISEASE";856
1512;0;"DI00";"DISEASE";857
1513;0;"DI00";"DISEASE";858
1514;0;"DI00";"DISEASE";859
1515;0;"DI03";"DISEASE";860
1516;0;"DI06";"DISEASE";860
1517;0;"DI01";"DISEASE";861
1518;0;"DI05";"DISEASE";861
1519;0;"DI02";"DISEASE";862
